file,report_type,subcall,num_input_characters,extr_text_tokens,extr_prompt_instr_tokens,extr_total_needed,cot_text_tokens,cot_prompt_instr_tokens,cot_total_needed
851872.txt,consult,cons_cot,991,,,,226.0,801.0,1027.0
1362878.txt,pathology,path_extraction,4899,1349.0,622.0,1971.0,,,
1362878.txt,pathology,path_cot,4899,,,,1349.0,801.0,2150.0
1362878.txt,consult,cons_extraction,1651,388.0,622.0,1010.0,,,
1362878.txt,consult,cons_cot,1651,,,,388.0,801.0,1189.0
1177148.txt,pathology,path_extraction,585,192.0,622.0,814.0,,,
1177148.txt,pathology,path_cot,585,,,,192.0,801.0,993.0
375374.txt,pathology,path_extraction,469,124.0,622.0,746.0,,,
375374.txt,pathology,path_cot,469,,,,124.0,801.0,925.0
783891.txt,consult,cons_extraction,2258,486.0,622.0,1108.0,,,
783891.txt,consult,cons_cot,2258,,,,486.0,801.0,1287.0
367722.txt,consult,cons_extraction,1692,424.0,622.0,1046.0,,,
367722.txt,consult,cons_cot,1692,,,,424.0,801.0,1225.0
179936.txt,pathology,path_extraction,5092,1473.0,622.0,2095.0,,,
179936.txt,pathology,path_cot,5092,,,,1473.0,801.0,2274.0
179936.txt,consult,cons_extraction,2635,592.0,622.0,1214.0,,,
179936.txt,consult,cons_cot,2635,,,,592.0,801.0,1393.0
994799.txt,consult,cons_extraction,2407,593.0,622.0,1215.0,,,
994799.txt,consult,cons_cot,2407,,,,593.0,801.0,1394.0
907559.txt,pathology,path_extraction,648,161.0,622.0,783.0,,,
907559.txt,pathology,path_cot,648,,,,161.0,801.0,962.0
907559.txt,consult,cons_extraction,1371,338.0,622.0,960.0,,,
907559.txt,consult,cons_cot,1371,,,,338.0,801.0,1139.0
1110577.txt,pathology,path_extraction,1142,340.0,622.0,962.0,,,
1110577.txt,pathology,path_cot,1142,,,,340.0,801.0,1141.0
113004.txt,consult,cons_extraction,813,238.0,622.0,860.0,,,
113004.txt,consult,cons_cot,813,,,,238.0,801.0,1039.0
1080438.txt,consult,cons_extraction,2302,526.0,622.0,1148.0,,,
1080438.txt,consult,cons_cot,2302,,,,526.0,801.0,1327.0
112340.txt,pathology,path_extraction,539,176.0,622.0,798.0,,,
112340.txt,pathology,path_cot,539,,,,176.0,801.0,977.0
112340.txt,consult,cons_extraction,4227,1020.0,622.0,1642.0,,,
112340.txt,consult,cons_cot,4227,,,,1020.0,801.0,1821.0
1095907.txt,pathology,path_extraction,456,147.0,622.0,769.0,,,
1095907.txt,pathology,path_cot,456,,,,147.0,801.0,948.0
1095907.txt,consult,cons_extraction,2449,602.0,622.0,1224.0,,,
1095907.txt,consult,cons_cot,2449,,,,602.0,801.0,1403.0
1083442.txt,pathology,path_extraction,1970,550.0,622.0,1172.0,,,
1083442.txt,pathology,path_cot,1970,,,,550.0,801.0,1351.0
1083442.txt,consult,cons_extraction,2402,562.0,622.0,1184.0,,,
1083442.txt,consult,cons_cot,2402,,,,562.0,801.0,1363.0
629036.txt,pathology,path_extraction,1454,382.0,622.0,1004.0,,,
629036.txt,pathology,path_cot,1454,,,,382.0,801.0,1183.0
629036.txt,consult,cons_extraction,4362,1023.0,622.0,1645.0,,,
629036.txt,consult,cons_cot,4362,,,,1023.0,801.0,1824.0
756810.txt,consult,cons_extraction,1531,385.0,622.0,1007.0,,,
756810.txt,consult,cons_cot,1531,,,,385.0,801.0,1186.0
1203807.txt,pathology,path_extraction,719,222.0,622.0,844.0,,,
1203807.txt,pathology,path_cot,719,,,,222.0,801.0,1023.0
1203807.txt,consult,cons_extraction,1854,401.0,622.0,1023.0,,,
1203807.txt,consult,cons_cot,1854,,,,401.0,801.0,1202.0
1169327.txt,consult,cons_extraction,2439,586.0,622.0,1208.0,,,
1169327.txt,consult,cons_cot,2439,,,,586.0,801.0,1387.0
1048782.txt,pathology,path_extraction,668,159.0,622.0,781.0,,,
1048782.txt,pathology,path_cot,668,,,,159.0,801.0,960.0
1048782.txt,consult,cons_extraction,1923,479.0,622.0,1101.0,,,
1048782.txt,consult,cons_cot,1923,,,,479.0,801.0,1280.0
1469478.txt,pathology,path_extraction,591,165.0,622.0,787.0,,,
1469478.txt,pathology,path_cot,591,,,,165.0,801.0,966.0
1469478.txt,consult,cons_extraction,2998,756.0,622.0,1378.0,,,
1469478.txt,consult,cons_cot,2998,,,,756.0,801.0,1557.0
1338382.txt,pathology,path_extraction,606,147.0,622.0,769.0,,,
1338382.txt,pathology,path_cot,606,,,,147.0,801.0,948.0
1142224.txt,pathology,path_extraction,538,188.0,622.0,810.0,,,
1142224.txt,pathology,path_cot,538,,,,188.0,801.0,989.0
1142224.txt,consult,cons_extraction,1637,367.0,622.0,989.0,,,
1142224.txt,consult,cons_cot,1637,,,,367.0,801.0,1168.0
1445052.txt,pathology,path_extraction,661,167.0,622.0,789.0,,,
1445052.txt,pathology,path_cot,661,,,,167.0,801.0,968.0
1445052.txt,consult,cons_extraction,1638,386.0,622.0,1008.0,,,
1445052.txt,consult,cons_cot,1638,,,,386.0,801.0,1187.0
345750.txt,pathology,path_extraction,469,152.0,622.0,774.0,,,
345750.txt,pathology,path_cot,469,,,,152.0,801.0,953.0
345750.txt,consult,cons_extraction,3820,917.0,622.0,1539.0,,,
345750.txt,consult,cons_cot,3820,,,,917.0,801.0,1718.0
1650881.txt,pathology,path_extraction,621,167.0,622.0,789.0,,,
1650881.txt,pathology,path_cot,621,,,,167.0,801.0,968.0
13428.txt,pathology,path_extraction,608,151.0,622.0,773.0,,,
13428.txt,pathology,path_cot,608,,,,151.0,801.0,952.0
13428.txt,consult,cons_extraction,2196,507.0,622.0,1129.0,,,
13428.txt,consult,cons_cot,2196,,,,507.0,801.0,1308.0
1442020.txt,consult,cons_extraction,1309,351.0,622.0,973.0,,,
1442020.txt,consult,cons_cot,1309,,,,351.0,801.0,1152.0
1574092.txt,consult,cons_extraction,4423,1089.0,622.0,1711.0,,,
1574092.txt,consult,cons_cot,4423,,,,1089.0,801.0,1890.0
1361136.txt,pathology,path_extraction,1609,427.0,622.0,1049.0,,,
1361136.txt,pathology,path_cot,1609,,,,427.0,801.0,1228.0
1007502.txt,pathology,path_extraction,460,129.0,622.0,751.0,,,
1007502.txt,pathology,path_cot,460,,,,129.0,801.0,930.0
1007502.txt,consult,cons_extraction,1790,482.0,622.0,1104.0,,,
1007502.txt,consult,cons_cot,1790,,,,482.0,801.0,1283.0
1218398.txt,pathology,path_extraction,745,211.0,622.0,833.0,,,
1218398.txt,pathology,path_cot,745,,,,211.0,801.0,1012.0
1218398.txt,consult,cons_extraction,2459,560.0,622.0,1182.0,,,
1218398.txt,consult,cons_cot,2459,,,,560.0,801.0,1361.0
1328286.txt,pathology,path_extraction,5658,1610.0,622.0,2232.0,,,
1328286.txt,pathology,path_cot,5658,,,,1610.0,801.0,2411.0
801479.txt,consult,cons_extraction,1626,379.0,622.0,1001.0,,,
801479.txt,consult,cons_cot,1626,,,,379.0,801.0,1180.0
137217.txt,pathology,path_extraction,534,141.0,622.0,763.0,,,
137217.txt,pathology,path_cot,534,,,,141.0,801.0,942.0
1378907.txt,pathology,path_extraction,1134,322.0,622.0,944.0,,,
1378907.txt,pathology,path_cot,1134,,,,322.0,801.0,1123.0
1510013.txt,pathology,path_extraction,1371,342.0,622.0,964.0,,,
1510013.txt,pathology,path_cot,1371,,,,342.0,801.0,1143.0
1510013.txt,consult,cons_extraction,2421,599.0,622.0,1221.0,,,
1510013.txt,consult,cons_cot,2421,,,,599.0,801.0,1400.0
1453403.txt,pathology,path_extraction,510,122.0,622.0,744.0,,,
1453403.txt,pathology,path_cot,510,,,,122.0,801.0,923.0
1453403.txt,consult,cons_extraction,2087,513.0,622.0,1135.0,,,
1453403.txt,consult,cons_cot,2087,,,,513.0,801.0,1314.0
1332542.txt,pathology,path_extraction,1032,292.0,622.0,914.0,,,
1332542.txt,pathology,path_cot,1032,,,,292.0,801.0,1093.0
1332542.txt,consult,cons_extraction,3301,838.0,622.0,1460.0,,,
1332542.txt,consult,cons_cot,3301,,,,838.0,801.0,1639.0
1244601.txt,pathology,path_extraction,715,193.0,622.0,815.0,,,
1244601.txt,pathology,path_cot,715,,,,193.0,801.0,994.0
1244601.txt,consult,cons_extraction,2140,525.0,622.0,1147.0,,,
1244601.txt,consult,cons_cot,2140,,,,525.0,801.0,1326.0
1347145.txt,pathology,path_extraction,1471,396.0,622.0,1018.0,,,
1347145.txt,pathology,path_cot,1471,,,,396.0,801.0,1197.0
1347145.txt,consult,cons_extraction,2606,620.0,622.0,1242.0,,,
1347145.txt,consult,cons_cot,2606,,,,620.0,801.0,1421.0
441995.txt,consult,cons_extraction,2876,676.0,622.0,1298.0,,,
441995.txt,consult,cons_cot,2876,,,,676.0,801.0,1477.0
837535.txt,pathology,path_extraction,435,131.0,622.0,753.0,,,
837535.txt,pathology,path_cot,435,,,,131.0,801.0,932.0
837535.txt,consult,cons_extraction,1713,446.0,622.0,1068.0,,,
837535.txt,consult,cons_cot,1713,,,,446.0,801.0,1247.0
1051911.txt,pathology,path_extraction,969,259.0,622.0,881.0,,,
1051911.txt,pathology,path_cot,969,,,,259.0,801.0,1060.0
1051911.txt,consult,cons_extraction,1633,404.0,622.0,1026.0,,,
1051911.txt,consult,cons_cot,1633,,,,404.0,801.0,1205.0
493824.txt,pathology,path_extraction,861,265.0,622.0,887.0,,,
493824.txt,pathology,path_cot,861,,,,265.0,801.0,1066.0
493824.txt,consult,cons_extraction,2820,674.0,622.0,1296.0,,,
493824.txt,consult,cons_cot,2820,,,,674.0,801.0,1475.0
1426731.txt,pathology,path_extraction,789,189.0,622.0,811.0,,,
1426731.txt,pathology,path_cot,789,,,,189.0,801.0,990.0
1426731.txt,consult,cons_extraction,1565,375.0,622.0,997.0,,,
1426731.txt,consult,cons_cot,1565,,,,375.0,801.0,1176.0
551914.txt,pathology,path_extraction,1624,503.0,622.0,1125.0,,,
551914.txt,pathology,path_cot,1624,,,,503.0,801.0,1304.0
551914.txt,consult,cons_extraction,4843,1091.0,622.0,1713.0,,,
551914.txt,consult,cons_cot,4843,,,,1091.0,801.0,1892.0
1133061.txt,consult,cons_extraction,2855,661.0,622.0,1283.0,,,
1133061.txt,consult,cons_cot,2855,,,,661.0,801.0,1462.0
1274025.txt,pathology,path_extraction,743,175.0,622.0,797.0,,,
1274025.txt,pathology,path_cot,743,,,,175.0,801.0,976.0
1274025.txt,consult,cons_extraction,2414,570.0,622.0,1192.0,,,
1274025.txt,consult,cons_cot,2414,,,,570.0,801.0,1371.0
1374538.txt,consult,cons_extraction,2664,646.0,622.0,1268.0,,,
1374538.txt,consult,cons_cot,2664,,,,646.0,801.0,1447.0
787338.txt,pathology,path_extraction,452,114.0,622.0,736.0,,,
787338.txt,pathology,path_cot,452,,,,114.0,801.0,915.0
787338.txt,consult,cons_extraction,1249,313.0,622.0,935.0,,,
787338.txt,consult,cons_cot,1249,,,,313.0,801.0,1114.0
1302562.txt,consult,cons_extraction,2406,540.0,622.0,1162.0,,,
1302562.txt,consult,cons_cot,2406,,,,540.0,801.0,1341.0
724427.txt,pathology,path_extraction,710,242.0,622.0,864.0,,,
724427.txt,pathology,path_cot,710,,,,242.0,801.0,1043.0
724427.txt,consult,cons_extraction,4796,1164.0,622.0,1786.0,,,
724427.txt,consult,cons_cot,4796,,,,1164.0,801.0,1965.0
1214634.txt,pathology,path_extraction,364,124.0,622.0,746.0,,,
1214634.txt,pathology,path_cot,364,,,,124.0,801.0,925.0
1214634.txt,consult,cons_extraction,4129,1027.0,622.0,1649.0,,,
1214634.txt,consult,cons_cot,4129,,,,1027.0,801.0,1828.0
1146888.txt,pathology,path_extraction,1804,484.0,622.0,1106.0,,,
1146888.txt,pathology,path_cot,1804,,,,484.0,801.0,1285.0
1146888.txt,consult,cons_extraction,2366,541.0,622.0,1163.0,,,
1146888.txt,consult,cons_cot,2366,,,,541.0,801.0,1342.0
1343542.txt,consult,cons_extraction,1234,316.0,622.0,938.0,,,
1343542.txt,consult,cons_cot,1234,,,,316.0,801.0,1117.0
1399385.txt,consult,cons_extraction,1332,328.0,622.0,950.0,,,
1399385.txt,consult,cons_cot,1332,,,,328.0,801.0,1129.0
1289908.txt,pathology,path_extraction,890,250.0,622.0,872.0,,,
1289908.txt,pathology,path_cot,890,,,,250.0,801.0,1051.0
1289908.txt,consult,cons_extraction,1961,470.0,622.0,1092.0,,,
1289908.txt,consult,cons_cot,1961,,,,470.0,801.0,1271.0
1246295.txt,pathology,path_extraction,530,132.0,622.0,754.0,,,
1246295.txt,pathology,path_cot,530,,,,132.0,801.0,933.0
1246295.txt,consult,cons_extraction,2084,508.0,622.0,1130.0,,,
1246295.txt,consult,cons_cot,2084,,,,508.0,801.0,1309.0
849051.txt,consult,cons_extraction,2779,655.0,622.0,1277.0,,,
849051.txt,consult,cons_cot,2779,,,,655.0,801.0,1456.0
1132082.txt,consult,cons_extraction,5655,1348.0,622.0,1970.0,,,
1132082.txt,consult,cons_cot,5655,,,,1348.0,801.0,2149.0
1414617.txt,pathology,path_extraction,541,147.0,622.0,769.0,,,
1414617.txt,pathology,path_cot,541,,,,147.0,801.0,948.0
1414617.txt,consult,cons_extraction,1344,334.0,622.0,956.0,,,
1414617.txt,consult,cons_cot,1344,,,,334.0,801.0,1135.0
761628.txt,pathology,path_extraction,744,200.0,622.0,822.0,,,
761628.txt,pathology,path_cot,744,,,,200.0,801.0,1001.0
761628.txt,consult,cons_extraction,2426,598.0,622.0,1220.0,,,
761628.txt,consult,cons_cot,2426,,,,598.0,801.0,1399.0
1177351.txt,pathology,path_extraction,609,177.0,622.0,799.0,,,
1177351.txt,pathology,path_cot,609,,,,177.0,801.0,978.0
1177351.txt,consult,cons_extraction,1985,468.0,622.0,1090.0,,,
1177351.txt,consult,cons_cot,1985,,,,468.0,801.0,1269.0
381460.txt,pathology,path_extraction,1311,344.0,622.0,966.0,,,
381460.txt,pathology,path_cot,1311,,,,344.0,801.0,1145.0
381460.txt,consult,cons_extraction,1661,421.0,622.0,1043.0,,,
381460.txt,consult,cons_cot,1661,,,,421.0,801.0,1222.0
110054.txt,pathology,path_extraction,828,249.0,622.0,871.0,,,
110054.txt,pathology,path_cot,828,,,,249.0,801.0,1050.0
110054.txt,consult,cons_extraction,4826,1199.0,622.0,1821.0,,,
110054.txt,consult,cons_cot,4826,,,,1199.0,801.0,2000.0
1161166.txt,consult,cons_extraction,3429,853.0,622.0,1475.0,,,
1161166.txt,consult,cons_cot,3429,,,,853.0,801.0,1654.0
972546.txt,consult,cons_extraction,848,266.0,622.0,888.0,,,
972546.txt,consult,cons_cot,848,,,,266.0,801.0,1067.0
673688.txt,consult,cons_extraction,2139,484.0,622.0,1106.0,,,
673688.txt,consult,cons_cot,2139,,,,484.0,801.0,1285.0
1281645.txt,pathology,path_extraction,1461,406.0,622.0,1028.0,,,
1281645.txt,pathology,path_cot,1461,,,,406.0,801.0,1207.0
1281645.txt,consult,cons_extraction,1528,364.0,622.0,986.0,,,
1281645.txt,consult,cons_cot,1528,,,,364.0,801.0,1165.0
747153.txt,pathology,path_extraction,601,205.0,622.0,827.0,,,
747153.txt,pathology,path_cot,601,,,,205.0,801.0,1006.0
747153.txt,consult,cons_extraction,3578,863.0,622.0,1485.0,,,
747153.txt,consult,cons_cot,3578,,,,863.0,801.0,1664.0
1400559.txt,pathology,path_extraction,803,227.0,622.0,849.0,,,
1400559.txt,pathology,path_cot,803,,,,227.0,801.0,1028.0
548251.txt,pathology,path_extraction,614,168.0,622.0,790.0,,,
548251.txt,pathology,path_cot,614,,,,168.0,801.0,969.0
1328441.txt,pathology,path_extraction,3994,1102.0,622.0,1724.0,,,
1328441.txt,pathology,path_cot,3994,,,,1102.0,801.0,1903.0
1328441.txt,consult,cons_extraction,2515,583.0,622.0,1205.0,,,
1328441.txt,consult,cons_cot,2515,,,,583.0,801.0,1384.0
1066995.txt,pathology,path_extraction,460,139.0,622.0,761.0,,,
1066995.txt,pathology,path_cot,460,,,,139.0,801.0,940.0
1066995.txt,consult,cons_extraction,2866,741.0,622.0,1363.0,,,
1066995.txt,consult,cons_cot,2866,,,,741.0,801.0,1542.0
630726.txt,pathology,path_extraction,646,189.0,622.0,811.0,,,
630726.txt,pathology,path_cot,646,,,,189.0,801.0,990.0
630726.txt,consult,cons_extraction,4080,982.0,622.0,1604.0,,,
630726.txt,consult,cons_cot,4080,,,,982.0,801.0,1783.0
1399434.txt,pathology,path_extraction,556,150.0,622.0,772.0,,,
1399434.txt,pathology,path_cot,556,,,,150.0,801.0,951.0
1063104.txt,consult,cons_extraction,3157,793.0,622.0,1415.0,,,
1063104.txt,consult,cons_cot,3157,,,,793.0,801.0,1594.0
1548859.txt,pathology,path_extraction,764,224.0,622.0,846.0,,,
1548859.txt,pathology,path_cot,764,,,,224.0,801.0,1025.0
1548859.txt,consult,cons_extraction,2410,632.0,622.0,1254.0,,,
1548859.txt,consult,cons_cot,2410,,,,632.0,801.0,1433.0
1033633.txt,consult,cons_extraction,788,203.0,622.0,825.0,,,
1033633.txt,consult,cons_cot,788,,,,203.0,801.0,1004.0
461429.txt,pathology,path_extraction,1083,290.0,622.0,912.0,,,
461429.txt,pathology,path_cot,1083,,,,290.0,801.0,1091.0
461429.txt,consult,cons_extraction,1107,273.0,622.0,895.0,,,
461429.txt,consult,cons_cot,1107,,,,273.0,801.0,1074.0
959920.txt,consult,cons_extraction,867,237.0,622.0,859.0,,,
959920.txt,consult,cons_cot,867,,,,237.0,801.0,1038.0
417741.txt,pathology,path_extraction,490,173.0,622.0,795.0,,,
417741.txt,pathology,path_cot,490,,,,173.0,801.0,974.0
1106938.txt,pathology,path_extraction,539,180.0,622.0,802.0,,,
1106938.txt,pathology,path_cot,539,,,,180.0,801.0,981.0
1106938.txt,consult,cons_extraction,4592,1082.0,622.0,1704.0,,,
1106938.txt,consult,cons_cot,4592,,,,1082.0,801.0,1883.0
1445040.txt,pathology,path_extraction,713,175.0,622.0,797.0,,,
1445040.txt,pathology,path_cot,713,,,,175.0,801.0,976.0
1063150.txt,consult,cons_extraction,3648,864.0,622.0,1486.0,,,
1063150.txt,consult,cons_cot,3648,,,,864.0,801.0,1665.0
1243118.txt,consult,cons_extraction,2245,509.0,622.0,1131.0,,,
1243118.txt,consult,cons_cot,2245,,,,509.0,801.0,1310.0
331375.txt,consult,cons_extraction,2771,686.0,622.0,1308.0,,,
331375.txt,consult,cons_cot,2771,,,,686.0,801.0,1487.0
1598456.txt,consult,cons_extraction,1897,454.0,622.0,1076.0,,,
1598456.txt,consult,cons_cot,1897,,,,454.0,801.0,1255.0
1133805.txt,pathology,path_extraction,899,306.0,622.0,928.0,,,
1133805.txt,pathology,path_cot,899,,,,306.0,801.0,1107.0
1133805.txt,consult,cons_extraction,2484,608.0,622.0,1230.0,,,
1133805.txt,consult,cons_cot,2484,,,,608.0,801.0,1409.0
1384866.txt,pathology,path_extraction,492,136.0,622.0,758.0,,,
1384866.txt,pathology,path_cot,492,,,,136.0,801.0,937.0
1384866.txt,consult,cons_extraction,3391,823.0,622.0,1445.0,,,
1384866.txt,consult,cons_cot,3391,,,,823.0,801.0,1624.0
1309309.txt,pathology,path_extraction,1726,499.0,622.0,1121.0,,,
1309309.txt,pathology,path_cot,1726,,,,499.0,801.0,1300.0
1309309.txt,consult,cons_extraction,2195,570.0,622.0,1192.0,,,
1309309.txt,consult,cons_cot,2195,,,,570.0,801.0,1371.0
1155412.txt,pathology,path_extraction,904,259.0,622.0,881.0,,,
1155412.txt,pathology,path_cot,904,,,,259.0,801.0,1060.0
1155412.txt,consult,cons_extraction,2271,575.0,622.0,1197.0,,,
1155412.txt,consult,cons_cot,2271,,,,575.0,801.0,1376.0
1158727.txt,consult,cons_extraction,847,188.0,622.0,810.0,,,
1158727.txt,consult,cons_cot,847,,,,188.0,801.0,989.0
1442833.txt,pathology,path_extraction,1125,299.0,622.0,921.0,,,
1442833.txt,pathology,path_cot,1125,,,,299.0,801.0,1100.0
1442833.txt,consult,cons_extraction,2126,566.0,622.0,1188.0,,,
1442833.txt,consult,cons_cot,2126,,,,566.0,801.0,1367.0
711775.txt,consult,cons_extraction,2325,547.0,622.0,1169.0,,,
711775.txt,consult,cons_cot,2325,,,,547.0,801.0,1348.0
1186884.txt,pathology,path_extraction,3134,986.0,622.0,1608.0,,,
1186884.txt,pathology,path_cot,3134,,,,986.0,801.0,1787.0
1186884.txt,consult,cons_extraction,2560,575.0,622.0,1197.0,,,
1186884.txt,consult,cons_cot,2560,,,,575.0,801.0,1376.0
